Image,Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,NAME_URL,NAME,NAME_URL17,NAME18,AGE,OVA,POT,TEAM_CONTRACT,TEAM_CONTRACT_URL,TEAM_CONTRACT19,TEAM_CONTRACT20,FOOT,BOV,BP_URL,BP,VALUE,WAGE,ATTACKING,CROSSING,FINISHING,HEADINGACCURACY,SHORTPASSING,VOLLEYS,SKILL,DRIBBLING,CURVE,FKACCURACY,LONGPASSING,BALLCONTROL,MOVEMENT,ACCELERATION,SPRINTSPEED,AGILITY,REACTIONS,BALANCE,POWER,SHOTPOWER,JUMPING,STAMINA,STRENGTH,LONGSHOTS,MENTALITY,AGGRESSION,INTERCEPTIONS,POSITIONING,VISION,PENALTIES,COMPOSURE,DEFENDING,MARKING,STANDINGTACKLE,SLIDINGTACKLE,GOALKEEPING,GKDIVING,GKHANDLING,GKKICKING,GKPOSITIONING,GKREFLEXES,TOTAL,BASESTATS,W_F,SM,A_W,D_W,IR,BODYTYPE,PAC,SHO,PAS,DRI,DEF,PHY,NAME_URL21,NAME22,NAME_URL23,NAME24
https://cdn.sofifa.net/players/260/952/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/260952/andreas-schjelderup/230008/,A. Schjelderup,https://sofifa.com/players?pn=18,CAM,18,70,86,https://cdn.sofifa.net/teams/1788/30.png,https://sofifa.com/team/1788/nordsjaelland/,Nordsjælland,"
2020 ~ 2024",Right,72,https://sofifa.com/players?pn=18,CAM,€4M,€3K,289,60,69,39,67,54,324,77,60,59,56,72,390,81,74,83,65,87,285,58,51,66,49,61,286,47,35,67,68,69,71,105,35,35,35,59,13,10,10,15,11,1738,368,3 ,3,High,Medium,1 ,Lean (170-185),77,64,63,76,35,53,https://sofifa.com/players?pn=27,LW,https://sofifa.com/players?pn=25,ST
https://cdn.sofifa.net/players/264/309/23_60.png,"FIFA 23 Dec 17, 2022",71,Crossing,75,Dribbling,72,Ball Control,70,Vision,69,Overall Rating,,Skill Moves,,,,,https://sofifa.com/player/264309/arda-guler/230008/,A. Güler,https://sofifa.com/players?pn=18,CAM,17,70,86,https://cdn.sofifa.net/teams/326/30.png,https://sofifa.com/team/326/fenerbahce/,Fenerbahçe,"
2021 ~ 2025",Left,72,https://sofifa.com/players?pn=18,CAM,€4M,€4K,312,76,63,40,72,61,374,77,79,73,70,75,359,71,65,81,58,84,282,64,62,59,35,62,286,34,47,64,74,67,70,115,39,40,36,58,13,10,11,14,10,1786,363,3 ,4,Medium,Medium,1 ,Lean (170-185),68,63,73,76,41,42,https://sofifa.com/players?pn=14,CM,https://sofifa.com/players?pn=23,RW
https://cdn.sofifa.net/players/268/438/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/268438/alejandro-garnacho-ferreyra/230008/,Alejandro Garnacho,https://sofifa.com/players?pn=27,LW,18,65,85,https://cdn.sofifa.net/teams/11/30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2021 ~ 2023",Right,65,https://sofifa.com/players?pn=27,LW,€2M,€10K,278,61,62,44,57,54,300,66,64,61,47,62,398,84,80,85,63,86,264,57,38,63,50,56,244,46,25,60,57,56,65,61,18,23,20,55,6,15,14,13,7,1600,342,4 ,3,High,Medium,1 ,Lean (170-185),82,59,57,68,24,52,https://sofifa.com/players?pn=16,LM,https://sofifa.com/players?pn=12,RM
https://cdn.sofifa.net/players/183/898/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/183898/angel-di-maria/230008/,Á. Di María,https://sofifa.com/players?pn=23,RW,34,84,84,https://cdn.sofifa.net/teams/45/30.png,https://sofifa.com/team/45/juventus/,Juventus,"
2022 ~ 2023",Left,85,https://sofifa.com/players?pn=18,CAM,€20M,€160K,373,85,74,51,85,78,437,88,92,88,80,89,408,80,79,91,83,75,372,83,70,74,61,84,359,73,42,82,89,73,87,148,41,55,52,51,10,7,11,12,11,2148,446,2 ,5,High,Medium,4 ,Unique,79,78,86,88,48,67,,,,
https://cdn.sofifa.net/players/190/871/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/190871/neymar-da-silva-santos-jr/230008/,Neymar Jr,https://sofifa.com/players?pn=27,LW,30,89,89,https://cdn.sofifa.net/teams/73/30.png,https://sofifa.com/team/73/paris-saint-germain/,Paris Saint Germain,"
2017 ~ 2025",Right,89,https://sofifa.com/players?pn=27,LW,€99.5M,€200K,400,83,83,63,85,86,445,95,88,87,81,94,437,88,86,93,88,82,353,79,62,79,52,81,367,63,37,86,90,91,93,96,35,32,29,59,9,9,15,15,11,2157,446,5 ,5,High,Medium,5 ,Unique,87,83,85,93,37,61,,,,
https://cdn.sofifa.net/players/194/765/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/194765/antoine-griezmann/230008/,A. Griezmann,https://sofifa.com/players?pn=25,ST,31,83,83,https://cdn.sofifa.net/teams/240/30.png,https://sofifa.com/team/240/atletico-madrid/,Atlético Madrid,"
2022 ~ 2026",Left,84,https://sofifa.com/players?pn=18,CAM,€30.5M,€80K,413,82,82,83,82,84,421,84,87,85,80,85,414,79,78,89,85,83,402,82,88,85,64,83,377,73,52,88,85,79,89,153,45,56,52,63,14,8,14,13,14,2243,454,3 ,4,Medium,Medium,4 ,Unique,78,82,83,85,54,72,https://sofifa.com/players?pn=21,CF,https://sofifa.com/players?pn=23,RW
https://cdn.sofifa.net/players/215/316/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/215316/geronimo-rulli/230008/,G. Rulli,https://sofifa.com/players?pn=0,GK,30,82,82,https://cdn.sofifa.net/teams/483/30.png,https://sofifa.com/team/483/villarreal/,Villarreal,"
2020 ~ 2024",Right,82,https://sofifa.com/players?pn=0,GK,€20.5M,€34K,91,12,15,12,36,16,98,14,19,20,30,15,295,56,52,58,79,50,257,60,65,42,73,17,145,26,21,12,62,24,61,45,15,13,17,405,82,79,80,81,83,1336,459,3 ,1,Medium,Medium,3 ,Normal (185+),82,79,80,83,54,81,,,,
https://cdn.sofifa.net/players/224/158/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/224158/sofyan-amrabat/230008/,S. Amrabat,https://sofifa.com/players?pn=10,CDM,25,76,79,https://cdn.sofifa.net/teams/110374/30.png,https://sofifa.com/team/110374/fiorentina/,Fiorentina,"
2020 ~ 2024",Right,77,https://sofifa.com/players?pn=14,CM,€9M,€40K,338,59,70,61,80,68,351,71,69,58,71,82,357,69,68,64,74,82,374,72,69,78,80,75,342,75,74,68,68,57,82,217,77,73,67,60,13,13,6,16,12,2039,435,2 ,3,Low,High,1 ,Normal (170-185),68,71,70,75,73,78,https://sofifa.com/players?pn=14,CM,,
https://cdn.sofifa.net/players/233/049/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/233049/jadon-sancho/230008/,J. Sancho,https://sofifa.com/players?pn=27,LW,22,83,87,https://cdn.sofifa.net/teams/11/30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2021 ~ 2026",Right,85,https://sofifa.com/players?pn=18,CAM,€53M,€140K,356,78,75,38,85,80,392,89,84,65,68,86,414,82,76,89,78,89,288,65,49,66,48,60,304,30,36,80,84,74,85,92,30,34,28,52,7,11,10,11,13,1898,398,3 ,5,Medium,Medium,3 ,Unique,79,70,80,87,33,49,https://sofifa.com/players?pn=23,RW,https://sofifa.com/players?pn=16,LM
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/235212/achraf-hakimi/230008/,A. Hakimi,https://sofifa.com/players?pn=3,RB,23,84,87,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/73/paris-saint-germain/,Paris Saint Germain,"
2021 ~ 2026",Right,84,https://sofifa.com/players?pn=3,RB,€53.5M,€90K,382,84,75,68,81,74,385,79,77,74,73,82,425,91,93,82,81,78,396,80,79,92,72,73,368,75,78,78,77,60,72,227,75,76,76,46,10,8,14,6,8,2229,479,4 ,4,High,Low,2 ,Lean (170-185),92,75,79,80,75,78,https://sofifa.com/players?pn=2,RWB,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/248695/wesley-fofana/230008/,W. Fofana,https://sofifa.com/players?pn=5,CB,21,79,86,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/5/chelsea/,Chelsea,"
2022 ~ 2028",Right,81,https://sofifa.com/players?pn=5,CB,€33M,€67K,252,39,29,74,70,40,271,61,39,38,66,67,344,69,80,61,76,58,310,48,78,67,80,37,300,79,84,42,47,48,70,241,79,82,80,55,14,12,9,14,6,1773,388,3 ,2,Medium,High,1 ,Lean (185+),75,37,55,64,81,76,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",73,Marking,75,Standing Tackle,85,Potential,,,,,,,,,,,https://sofifa.com/player/252961/tanguy-nianzou/230008/,T. Nianzou,https://sofifa.com/players?pn=5,CB,20,73,84,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/481/sevilla/,Sevilla,"
2022 ~ 2027",Right,75,https://sofifa.com/players?pn=5,CB,€6M,€13K,254,37,32,78,70,37,270,64,41,31,67,67,302,55,67,55,67,58,307,57,77,69,79,25,277,75,71,36,53,42,65,214,71,74,69,44,6,14,9,8,7,1668,367,3 ,2,Low,High,1 ,Normal (185+),62,37,56,64,72,76,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",,Real Face,,,,,,,,,,,,,,,https://sofifa.com/player/255475/antony-matheus-dos-santos/230008/,Antony,https://sofifa.com/players?pn=23,RW,22,82,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2022 ~ 2027",Left,84,https://sofifa.com/players?pn=18,CAM,€49M,€130K,343,79,76,45,76,67,393,85,84,74,62,88,437,95,88,92,77,85,353,75,57,81,62,78,350,79,50,76,79,66,82,125,49,45,31,54,9,10,14,8,13,2055,443,2 ,5,High,High,3 ,Normal (170-185),91,75,75,86,46,70,https://sofifa.com/players?pn=12,RM,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",LW,Position 1,LM,Position 2,ST,Position 3,,Attacking Work Rate,,,,,,,,,https://sofifa.com/player/256035/kamaldeen-sulemana/230008/,K. Sulemana,https://sofifa.com/players?pn=16,LM,20,75,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/74/rennes/,Rennes,"
2021 ~ 2026",Right,76,https://sofifa.com/players?pn=12,RM,€12.5M,€29K,312,66,72,42,70,62,337,80,70,50,58,79,424,92,93,89,62,88,342,70,77,70,60,65,270,52,26,68,68,56,75,80,30,25,25,52,6,13,7,12,14,1817,398,4 ,4,Medium,Medium,1 ,Lean (170-185),93,69,66,80,28,62,https://sofifa.com/players?pn=25,ST,https://sofifa.com/players?pn=27,LW
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/256079/moises-caicedo/230008/,M. Caicedo,https://sofifa.com/players?pn=10,CDM,20,73,82,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/1808/brighton-hove-albion/,Brighton & Hove Albion,"
2021 ~ 2025",Right,74,https://sofifa.com/players?pn=10,CDM,€6.5M,€30K,288,52,57,52,75,52,311,67,51,54,68,71,355,75,71,70,63,76,361,72,78,79,62,70,334,71,76,65,68,54,72,220,74,74,72,56,15,6,13,9,13,1925,412,3 ,3,High,High,1 ,Normal (170-185),73,63,66,69,72,69,https://sofifa.com/players?pn=14,CM,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/257470/anthony-elanga/230008/,A. Elanga,https://sofifa.com/players?pn=23,RW,20,74,83,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2020 ~ 2026",Right,74,https://sofifa.com/players?pn=23,RW,€9.5M,€63K,334,67,70,67,68,62,325,76,70,61,45,73,406,90,86,83,72,75,340,64,86,75,52,63,267,42,31,73,65,56,69,106,35,38,33,49,13,5,13,8,10,1827,388,3 ,3,High,High,1 ,Lean (170-185),88,66,64,75,38,57,https://sofifa.com/players?pn=27,LW,https://sofifa.com/players?pn=12,RM
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",69,Overall Rating,84,Potential,CAM,Position 1,CM,Position 2,,,,,,,,,https://sofifa.com/player/261299/alex-scott/230008/,A. Scott,https://sofifa.com/players?pn=14,CM,18,68,83,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/1919/bristol-city/,Bristol City,"
2021 ~ 2025",Right,71,https://sofifa.com/players?pn=18,CAM,€2.8M,€5K,303,66,61,51,72,53,342,74,66,63,69,70,376,75,72,84,62,83,315,63,60,74,60,58,296,56,57,62,69,52,72,182,59,63,60,54,9,10,15,12,8,1868,398,3 ,3,High,Medium,1 ,Normal (170-185),73,60,69,74,59,63,https://sofifa.com/players?pn=18,CAM,https://sofifa.com/players?pn=12,RM
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/261360/noah-mbamba/230008/,N. Mbamba,https://sofifa.com/players?pn=5,CB,17,64,84,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/231/club-brugge/,Club Brugge,"
2021 ~ 2023",Right,66,https://sofifa.com/players?pn=5,CB,€1.5M,€500,203,31,18,64,67,23,246,65,25,28,62,66,326,67,76,67,53,63,319,53,77,65,74,50,254,68,57,44,59,26,60,186,58,65,63,54,12,11,11,14,6,1588,355,3 ,2,Medium,High,1 ,Lean (185+),72,33,53,65,61,71,https://sofifa.com/players?pn=10,CDM,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",,Weight,,,,,,,,,,,,,,,https://sofifa.com/player/264453/micky-van-de-ven/230008/,M. van de Ven,https://sofifa.com/players?pn=5,CB,21,73,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/175/vfl-wolfsburg/,VfL Wolfsburg,"
2021 ~ 2025",Left,75,https://sofifa.com/players?pn=5,CB,€7M,€21K,283,58,37,76,65,47,270,63,37,34,69,67,337,72,89,59,68,49,317,48,66,68,84,51,275,72,70,48,46,39,68,216,68,73,75,51,7,13,13,11,7,1749,393,3 ,3,High,Medium,1 ,Normal (185+),81,43,57,64,71,77,https://sofifa.com/players?pn=7,LB,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",82,Penalties,,,,,,,,,,,,,,,https://sofifa.com/player/177003/luka-modric/230008/,L. Modrić,https://sofifa.com/players?pn=14,CM,36,88,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/243/real-madrid/,Real Madrid,"
2012 ~ 2023",Right,88,https://sofifa.com/players?pn=14,CM,€29M,€230K,380,86,72,55,91,76,430,85,85,78,92,90,417,76,70,91,88,92,369,79,67,83,58,82,393,62,80,78,90,83,92,217,70,75,72,52,13,9,7,14,9,2258,464,4 ,4,Medium,Medium,4 ,Lean (170-185),73,76,89,88,72,66,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/181458/ivan-perisic/230008/,I. Perišić,https://sofifa.com/players?pn=16,LM,33,83,83,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/18/tottenham-hotspur/,Tottenham Hotspur,"
2022 ~ 2024",Right,83,https://sofifa.com/players?pn=16,LM,€22.5M,€120K,405,85,80,80,79,81,397,83,78,75,79,82,393,79,78,76,85,75,407,84,87,82,76,78,375,65,73,85,76,76,88,221,80,73,68,38,6,7,10,9,6,2236,471,5 ,4,High,Medium,3 ,Lean (185+),78,81,79,82,75,76,https://sofifa.com/players?pn=8,LWB,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",83,Potential,,,,,,,,,,,,,,,https://sofifa.com/player/211300/anthony-martial/230008/,A. Martial,https://sofifa.com/players?pn=25,ST,26,80,81,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2015 ~ 2024",Right,81,https://sofifa.com/players?pn=21,CF,€25M,€125K,376,73,79,70,78,76,369,87,84,54,60,84,402,83,81,79,78,81,363,83,72,60,74,74,323,54,34,78,77,80,82,90,26,33,31,51,9,8,8,15,11,1974,419,4 ,4,Medium,Low,3 ,Unique,82,79,73,84,35,66,https://sofifa.com/players?pn=16,LM,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/218667/bernardo-mota-carvalho-e-silva/230008/,Bernardo Silva,https://sofifa.com/players?pn=18,CAM,27,88,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/10/manchester-city/,Manchester City,"
2017 ~ 2025",Left,88,https://sofifa.com/players?pn=18,CAM,€97.5M,€260K,382,85,79,51,89,78,412,92,85,67,77,91,422,84,65,94,87,92,355,79,51,93,54,78,378,77,65,83,85,68,90,197,66,73,58,54,9,10,14,12,9,2200,462,3 ,4,High,High,2 ,Lean (170-185),74,78,84,92,66,68,https://sofifa.com/players?pn=14,CM,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",81,Ball Control,79,Positioning,,,,,,,,,,,,,https://sofifa.com/player/231677/marcus-rashford/230008/,M. Rashford,https://sofifa.com/players?pn=25,ST,24,81,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2014 ~ 2023",Right,83,https://sofifa.com/players?pn=18,CAM,€37.5M,€120K,371,74,80,68,76,73,395,84,82,76,71,82,410,83,90,82,81,74,389,92,76,72,71,78,349,69,39,80,76,85,75,111,40,38,33,53,11,6,15,7,14,2078,438,3 ,5,Medium,Medium,3 ,Unique,87,82,75,82,41,71,https://sofifa.com/players?pn=27,LW,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",72,Curve,66,FK Accuracy,,,,,,,,,,,,,https://sofifa.com/player/239053/federico-valverde/230008/,F. Valverde,https://sofifa.com/players?pn=14,CM,23,85,90,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/243/real-madrid/,Real Madrid,"
2016 ~ 2027",Right,86,https://sofifa.com/players?pn=14,CM,€81M,€190K,363,73,75,59,86,70,395,81,74,69,87,84,407,84,91,77,87,68,407,89,62,89,80,87,383,81,81,79,83,59,82,239,79,81,79,45,6,10,6,15,8,2239,490,4 ,3,High,High,1 ,Unique,88,79,82,81,78,82,https://sofifa.com/players?pn=23,RW,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",47,Standing Tackle,40,Sliding Tackle,,,,,,,,,,,,,https://sofifa.com/player/254544/reinier-jesus-carvalho/230008/,Reinier,https://sofifa.com/players?pn=12,RM,20,70,80,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/110062/girona/,Girona,"
Jun 30, 2023 On Loan",Right,71,https://sofifa.com/players?pn=18,CAM,€3.5M,€44K,326,58,67,59,72,70,335,77,72,55,57,74,352,73,66,77,66,70,319,71,54,66,67,61,287,60,31,67,64,65,73,126,42,45,39,50,13,8,13,5,11,1795,383,4 ,4,High,Medium,1 ,Lean (185+),69,67,65,75,42,65,https://sofifa.com/players?pn=16,LM,https://sofifa.com/players?pn=18,CAM
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/255253/vitor-machado-ferreira/230008/,Vitinha,https://sofifa.com/players?pn=14,CM,22,79,89,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/73/paris-saint-germain/,Paris Saint Germain,"
2022 ~ 2027",Right,81,https://sofifa.com/players?pn=18,CAM,€39.5M,€68K,323,71,66,39,85,62,372,82,62,61,83,84,394,76,70,90,74,84,316,69,56,75,45,71,351,53,73,72,80,73,82,208,68,72,68,43,12,13,8,5,5,2007,425,3 ,3,High,High,1 ,Lean (170-185),73,68,79,83,67,55,https://sofifa.com/players?pn=18,CAM,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",77,Finishing,75,Heading Accuracy,70,Volleys,79,Shot Power,85,Stamina,78,Strength,41,Standing Tackle,76,Overall Rating,https://sofifa.com/player/256903/goncalo-matias-ramos/230008/,Gonçalo Ramos,https://sofifa.com/players?pn=25,ST,21,78,86,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/234/benfica/,Benfica,"
2019 ~ 2025",Right,80,https://sofifa.com/players?pn=25,ST,€32M,€13K,364,60,80,79,71,74,319,73,60,45,65,76,386,78,77,78,77,76,402,83,84,89,79,67,314,80,34,80,63,57,74,101,38,42,21,53,15,9,7,7,15,1939,416,4 ,2,High,High,1 ,Normal (185+),77,77,64,75,41,82,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",79,Reactions,79,Stamina,55,Strength,82,Aggression,79,Overall Rating,,+ Acrobat,,,,,https://sofifa.com/player/264240/pablo-martin-paez-gavira/230008/,Gavi,https://sofifa.com/players?pn=14,CM,17,80,87,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/241/fc-barcelona/,FC Barcelona,"
2020 ~ 2026",Right,82,https://sofifa.com/players?pn=18,CAM,€39M,€18K,311,69,68,42,83,49,365,83,74,47,79,82,410,77,75,86,82,90,334,56,70,83,58,67,369,85,74,78,81,51,74,197,59,72,66,49,8,10,11,7,13,2035,435,3 ,3,High,High,1 ,Normal (170-185),76,64,77,83,65,70,https://sofifa.com/players?pn=27,LW,https://sofifa.com/players?pn=23,RW
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",87,Penalties,,,,,,,,,,,,,,,https://sofifa.com/player/183277/eden-hazard/230008/,E. Hazard,https://sofifa.com/players?pn=27,LW,31,84,84,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/243/real-madrid/,Real Madrid,"
2019 ~ 2024",Right,84,https://sofifa.com/players?pn=27,LW,€35M,€220K,383,77,78,61,85,82,419,89,83,79,81,87,417,84,82,85,77,89,349,82,55,74,61,77,346,54,41,83,84,84,88,83,34,27,22,45,11,12,6,8,8,2042,429,4 ,4,Medium,Medium,4 ,Unique,83,79,82,87,35,63,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/201535/raphael-varane/230008/,R. Varane,https://sofifa.com/players?pn=5,CB,29,85,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2021 ~ 2025",Right,85,https://sofifa.com/players?pn=5,CB,€45M,€170K,293,42,46,85,78,42,311,61,46,52,77,75,346,77,84,62,84,39,337,52,80,65,87,53,319,78,84,55,59,43,82,255,86,86,83,50,11,11,9,5,14,1911,424,4 ,2,Medium,High,3 ,Unique,81,49,64,66,85,79,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",84,Finishing,79,Short Passing,86,Ball Control,86,Shot Power,73,Strength,81,Aggression,87,Positioning,77,Vision,https://sofifa.com/player/230666/gabriel-fernando-de-jesus/230008/,Gabriel Jesus,https://sofifa.com/players?pn=25,ST,25,84,86,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/1/arsenal/,Arsenal,"
2022 ~ 2027",Right,86,https://sofifa.com/players?pn=25,ST,€53.5M,€130K,395,74,83,78,81,79,371,88,76,54,66,87,437,87,82,92,86,90,399,84,81,82,74,78,356,82,32,88,79,75,78,103,45,30,28,48,13,8,6,6,15,2109,447,3 ,4,High,High,2 ,Unique,84,82,75,88,40,78,https://sofifa.com/players?pn=23,RW,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/235883/ryan-sessegnon/230008/,R. Sessegnon,https://sofifa.com/players?pn=8,LWB,22,76,84,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/18/tottenham-hotspur/,Tottenham Hotspur,"
2019 ~ 2025",Left,78,https://sofifa.com/players?pn=16,LM,€16M,€55K,332,78,68,55,76,55,324,77,73,31,65,78,395,84,80,79,74,78,323,67,66,75,60,55,351,67,71,77,75,61,76,209,71,73,65,39,6,11,7,8,7,1973,430,3 ,4,High,Medium,1 ,Lean (170-185),82,65,72,77,69,65,https://sofifa.com/players?pn=7,LB,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/236403/evan-ndicka/230008/,E. Ndicka,https://sofifa.com/players?pn=5,CB,22,81,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/1824/eintracht-frankfurt/,Eintracht Frankfurt,"
2018 ~ 2023",Left,83,https://sofifa.com/players?pn=5,CB,€34M,€30K,306,68,45,82,78,33,317,74,59,30,76,78,349,74,84,54,82,55,358,65,82,76,81,54,331,78,79,68,73,33,82,242,82,83,77,44,13,8,7,8,8,1947,435,3 ,2,High,Medium,2 ,Normal (185+),80,51,71,73,81,79,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/246104/ryan-gravenberch/230008/,R. Gravenberch,https://sofifa.com/players?pn=14,CM,20,79,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/21/fc-bayern-munchen/,FC Bayern München,"
2022 ~ 2027",Right,82,https://sofifa.com/players?pn=18,CAM,€38.5M,€45K,358,75,76,58,80,69,390,84,74,69,78,85,384,76,78,80,73,77,385,78,72,81,75,79,338,52,74,74,80,58,76,197,69,69,59,49,12,8,6,11,12,2101,454,4 ,4,Medium,Medium,1 ,Lean (185+),77,76,78,83,68,72,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/246340/mykhailo-mudryk/230008/,M. Mudryk,https://sofifa.com/players?pn=16,LM,21,75,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/101059/shakhtar-donetsk/,Shakhtar Donetsk,"
2018 ~ 2026",Right,76,https://sofifa.com/players?pn=12,RM,€12.5M,€750,287,69,66,39,66,47,348,80,62,63,64,79,404,89,87,86,67,75,310,69,60,64,53,64,284,62,28,69,73,52,70,141,51,52,38,49,10,12,14,6,7,1823,401,4 ,4,High,Medium,1 ,Lean (170-185),88,65,67,79,44,58,https://sofifa.com/players?pn=18,CAM,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/246430/dusan-vlahovic/230008/,D. Vlahović,https://sofifa.com/players?pn=25,ST,22,84,91,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/45/juventus/,Juventus,"
2022 ~ 2026",Left,86,https://sofifa.com/players?pn=25,ST,€86.5M,€140K,373,57,88,79,71,78,379,81,75,79,59,85,361,77,83,63,85,53,404,84,71,79,88,82,328,69,24,88,68,79,80,69,19,26,24,47,5,15,6,11,10,1961,420,3 ,3,Medium,Medium,2 ,Normal (185+),80,85,66,79,29,81,,,,
